time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409527269013,1.0139444,9.956287,2.546832,-0.15532288,9.742996,1.1046728
1409527269030,0.85652566,9.165004,2.7694929,-0.19824257,9.735549,1.1619658
1409527269033,0.31423897,8.450933,2.4343045,-0.23750696,9.727296,1.2221798
1409527269046,-0.108337626,7.9355817,2.2876596,-0.27007627,9.719405,1.2769524
1409527269064,0.62249243,7.513005,2.2361844,-0.29352477,9.712358,1.324516
1409527269065,0.91338795,7.8876977,1.323395,-0.29683498,9.706958,1.3628134
1409527269077,0.8936358,8.567651,0.34476504,-0.2781979,9.705288,1.3785558
1409527269096,0.5255273,8.672397,-0.24660277,-0.23532735,9.708,1.3673966
1409527269096,0.090979666,8.63828,-0.1400608,-0.17027576,9.713319,1.3389684
1409527269112,-0.1376666,8.954913,0.5506664,-0.0852976,9.7188225,1.3067548
1409527269113,-0.003591303,10.851121,1.2545617,0.020706724,9.722702,1.2802526
1409527269129,0.7194576,13.636176,1.5568297,0.1473704,9.72333,1.2671044
1409527269133,1.3545196,15.858594,1.6376339,0.28768685,9.720583,1.2640766
1409527269145,1.5981296,16.976686,1.8315643,0.43930218,9.71173,1.2883021
1409527269161,0.5931635,16.950949,2.131438,0.59022903,9.695777,1.3468214
1409527269164,-1.1593921,16.279375,2.1972785,0.71726537,9.673859,1.4395851
1409527269179,-2.806603,15.71135,2.1709423,0.8059214,9.648193,1.5598873
1409527269196,-4.086902,15.105618,1.9428947,0.8535971,9.620886,1.697147
1409527269197,-4.701015,14.019248,1.6747441,0.86910063,9.594622,1.832565
1409527269212,-4.522647,12.846089,1.2042835,0.87345296,9.57119,1.949311
1409527269213,-3.928885,11.754931,0.82719666,0.8919254,9.549898,2.0431132
1409527269226,-3.3638535,10.5285015,0.8122329,0.9343352,9.527287,2.1279626
1409527269243,-2.079364,9.344569,1.7112557,0.99692446,9.499647,2.2210891
1409527269244,-1.067814,7.515998,2.2403743,1.0781035,9.46559,2.326092
1409527269260,0.093972415,7.252037,2.8502972,1.1777681,9.42507,2.4395332
1409527269264,1.2210429,7.2364745,3.17531,1.2949069,9.380151,2.5507596
1409527269278,2.0614076,7.555502,3.2944214,1.4298234,9.331575,2.654747
1409527269296,2.1745336,6.945579,2.891597,1.5747796,9.280207,2.751042
1409527269297,2.0057425,5.581483,2.1511903,1.7160906,9.227658,2.841787
1409527269310,1.7603368,4.4502225,1.6609775,1.8387972,9.176468,2.929448
1409527269313,1.3826514,3.7966053,1.6238673,1.9354242,9.127616,3.0184734
1409527269327,1.0498575,3.3608606,1.7501614,2.0103004,9.079661,3.1126907
1409527269344,0.8678981,3.1597476,1.763928,2.0723107,9.031181,3.2114925
1409527269345,0.6835446,3.2190042,1.8052281,2.1283016,8.983459,3.3072927
1409527269360,0.44771573,3.3925838,1.9231426,2.1843553,8.93633,3.397205
1409527269376,0.3609259,3.669114,2.0578163,2.2409446,8.893132,3.4728603
1409527269377,0.3274071,4.1252093,2.3175871,2.3017633,8.855229,3.5294776
1409527269393,0.51475334,4.6860514,2.5803509,2.3672974,8.823642,3.5650616
1409527269393,0.91338795,5.2917843,2.8113914,2.4384122,8.797887,3.5807414
1409527269425,1.6035166,6.1770406,3.0071173,2.5124178,8.777305,3.5800948
1409527269427,2.3463178,7.000047,3.2112231,2.58567,8.760699,3.5685928
1409527269429,3.779846,7.5974007,3.7032316,2.6519537,8.747788,3.5515814
1409527269460,4.209605,7.6494746,4.248511,2.7084968,8.7365885,3.5364451
1409527269461,4.3783965,7.8248496,4.9039235,2.7417493,8.729039,3.5294595
1409527269462,4.5298295,8.150461,5.662287,2.7591338,8.722582,3.5318737
1409527269464,4.8985367,8.781932,5.957971,2.7551699,8.720039,3.5412323
1409527269478,5.016451,9.406818,5.9244523,2.7357574,8.721495,3.5526843
1409527269494,5.018845,10.350134,5.3779755,2.707435,8.727787,3.5589235
