time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409526653428,1.3461399,10.283695,1.608305,1.4376633,9.59048,1.4581554
1409526653435,1.1055226,9.871294,1.5526398,1.4533784,9.588951,1.452617
1409526653459,1.01574,9.779716,1.4688427,1.4634715,9.58819,1.44751
1409526653460,1.0546459,9.754577,1.5179238,1.4676925,9.588386,1.441922
1409526653463,1.0905589,9.733028,1.5442601,1.4685158,9.588997,1.4370067
1409526653485,1.1246762,9.759365,1.5897499,1.4695674,9.589234,1.4343501
1409526653486,1.2018893,9.758167,1.536479,1.4708194,9.589169,1.4335102
1409526653504,1.228824,9.812037,1.5185224,1.4725639,9.589019,1.4327164
1409526653506,1.2204443,9.825804,1.5358804,1.4740839,9.588875,1.4321144
1409526653526,1.2892777,9.75697,1.5460558,1.4744595,9.5887165,1.4327906
1409526653527,1.264737,9.734225,1.5304934,1.4741318,9.588424,1.435086
1409526653537,1.4341269,9.56723,1.5795746,1.472667,9.58826,1.437686
1409526653559,1.4933833,9.614515,1.7555484,1.4710356,9.588037,1.4408406
1409526653561,1.5873557,9.674371,1.7489643,1.4689585,9.587745,1.4448919
1409526653564,1.7244238,9.512163,1.7597382,1.4671906,9.587548,1.4479817
1409526653596,1.2683283,8.682572,1.7633295,1.4670281,9.587476,1.448633
1409526653598,1.6340426,9.593566,1.7645266,1.4636784,9.58801,1.4484949
1409526653599,1.9369092,10.248979,1.448492,1.4643404,9.588071,1.4474148
1409526653604,1.8393455,9.958682,1.4574703,1.4742303,9.587289,1.442537
1409526653639,1.6310499,9.85214,1.4311341,1.4845605,9.586318,1.4384027
1409526653641,1.5652094,9.859921,1.388637,1.4878064,9.586177,1.4359775
1409526653644,1.5101427,9.803059,1.3856442,1.4843013,9.58687,1.4349808
1409526653664,1.5101427,9.594764,1.4024036,1.4781717,9.587828,1.4348996
1409526653665,1.5658079,9.431359,1.4975731,1.4704723,9.58883,1.4361247
1409526653666,1.4826094,9.464279,1.6316484,1.4628043,9.589595,1.4388392
1409526653686,1.311424,9.7324295,1.6172832,1.4539489,9.590155,1.4440848
1409526653687,1.4167689,9.689334,1.513734,1.4424069,9.591096,1.4493934
1409526653703,1.5071499,9.424775,1.4718355,1.4324322,9.592104,1.4526042
